"id"	"file_name"	"file_date"
25172	"Tox21_202824_00_GCMS.pdf"	2019-02-13
25173	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-M06.pdf"	2018-12-04
25174	"TOX21_300543_TMS.pdf"	2014-05-14
25175	"471-53-4_14827ME_HIPS.pdf"	2018-01-16
25176	"Plate8_NFU002027_C4.pdf"	2016-02-04
25177	"Tox21_113636_04_LCMS.pdf"	2015-02-23
25178	"TOX21_BATCH5_SP123475 2014-07-05 13-06-34_SP123475-J004.pdf"	2018-11-06
25179	"Tox21_201979_04_LCMS.pdf"	2015-02-23
25180	"Tox21_202101_04_LCMS.pdf"	2015-02-23
25181	"Tox21_201186-1_04_LCMS.pdf"	2015-02-23
25182	"216300-12-8_F00105.1.Inc_HIPS.pdf"	2018-01-16
25183	"E01-49-Tox21_302032.spectrus"	2016-10-09
25184	"SP123483-G011.pdf"	2018-11-07
25185	"TOX21_BATCH6_SP131968 2016-09-09 13-56-45_SP131968-L14.pdf"	2018-12-04
25186	"NCGC00094908-01.pdf"	2018-11-07
25187	"86-57-7_06213BO_HIPS.pdf"	2018-01-16
25188	"Tox21_203048_00_LCMS1.pdf"	2014-11-07
25189	"Tox21_201220_00_LCMS1.pdf"	2014-11-07
25190	"Tox21_302741_00_LCMS1.pdf"	2014-11-07
25191	"Tox21_400070-11_04_LCMS.pdf"	2015-02-23
25192	"Tox21_300225_00_LCMS1.pdf"	2014-11-07
25193	"598-91-4_NJ43-3-21-2004_HIPS.pdf"	2018-01-16
25194	"D05-41-Tox21_113954.spectrus"	2018-03-18
25195	"TOX21_112190.pdf"	2013-03-11
25196	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-M16.pdf"	2018-12-04
25197	"Tox21_300452_04_LCMS.pdf"	2015-02-23
25198	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-I11.pdf"	2018-12-04
25199	"100-11-8_14225PQV_HIPS.pdf"	2018-01-16
45422	"Tox21_300622_00_GCMS1.pdf"	
25200	"TOX21_BATCH5_SP123495 2014-10-03 15-13-16_SP123495-C003.pdf"	2018-11-07
25201	"Tox21_302402_04_LCMS.pdf"	2015-02-23
25202	"Plate8_NFU002027_H5.pdf"	2016-02-04
25203	"OPP_NIH_0001_BATCH2_SP109739 2011-09-02 17-28-39_SP109739_G13.pdf"	2018-11-05
25204	"SMRQC27534-27538_iClass_177.pdf"	2017-02-07
25205	"Tox21_303456_00_LCMS1.pdf"	2014-11-07
25206	"SMRQC26999-27003_UPLC_178.pdf"	2015-07-27
25207	"Tox21_200888_00_NMR1.pdf"	2016-05-23
25208	"Tox21_111756_00_LCMS1.pdf"	2014-10-24
25209	"Tox21_200605_00_NMR1.pdf"	2016-05-23
25210	"Tox21_201820_00_NMR1.pdf"	2016-05-23
25211	"F07-67-Tox21_300604.spectrus"	2016-09-29
25212	"Tox21_202429_04_LCMS.pdf"	2015-02-23
25213	"Tox21_110957_00_LCMS1.pdf"	2014-10-24
25214	"Tox21_110860_04_LCMS.pdf"	2015-02-23
25215	"Tox21_202506.pdf"	2017-06-01
25216	"Tox21_111319_04_LCMS.pdf"	2015-02-23
25217	"Tox21_201072_00_NMR1.pdf"	2016-05-23
25218	"Plate20_NFU002047_F11.pdf"	2016-02-29
25219	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_J16.pdf"	2018-11-05
25220	"Tox21_202113_04_NMR.pdf"	2019-02-13
25221	"112-35-6_1334629_HIPS.pdf"	2018-01-16
25222	"92841-65-1_MKBD3123V_HIPS.pdf"	2018-01-16
25223	"Tox21_202056_00_GCMS1.pdf"	2015-08-05
25224	"Tox21_302647_00_NMR1.pdf"	2016-05-23
25225	"Tox21_300597_04_NMR.pdf"	2019-02-13
25226	"Tox21_202272_04_LCMS.pdf"	2015-02-23
25227	"Tox21_200585_04_NMR.pdf"	2019-02-13
25228	"2174-16-5_A005126901_HIPS.pdf"	2018-01-16
25229	"Plate12_NFU002033_A3.pdf"	2016-02-14
25230	"Tox21_203045_00_LCMS1.pdf"	2014-11-07
25231	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-H22.pdf"	2018-12-04
25232	"SMRQC26999-27003_UPLC_109.pdf"	2015-07-27
25233	"H12-96-Tox21_301000.spectrus"	2016-09-30
25234	"Tox21_113269_00_LCMS3.pdf"	2014-11-10
25235	"OPP_NIH_0001_BATCH2_SP109781 2011-09-05 13-04-24_SP109781_P18.pdf"	2018-11-05
25236	"Tox21_300077_04_NMR.pdf"	2019-02-13
25237	"Tox21_202059_00_GCMS1.pdf"	2015-08-05
25238	"TOX21_201878_TMS.pdf"	2014-05-14
25239	"18328-90-0_04618JM_HIPS.pdf"	2018-01-16
25240	"Plate13_NFU002034_G4.pdf"	2016-02-21
25241	"Tox21_301700_04_LCMS.pdf"	2015-02-23
25242	"Tox21_112121_00_LCMS1.pdf"	2014-10-24
25243	"TOX21_400013_TMS 5.pdf"	2014-05-14
25244	"Tox21_301743_00_GCMS.pdf"	2019-02-13
25245	"SMRQC25535-25539_iClass-390.pdf"	2015-04-20
25246	"Tox21_111571_00_GCMS1.pdf"	2014-10-24
25247	"719-22-2_06210CD_HIPS.pdf"	2018-01-16
25248	"Tox21_202200-1_04_LCMS.pdf"	2015-02-23
25249	"B11-23-Tox21_303384.spectrus"	2016-11-18
25250	"OPP_NIH_0001_BATCH3_SP116745 2012-04-09 10-01-18_SP116745_P003.pdf"	2018-11-06
25251	"Plate10_NFU002029_A9.pdf"	2016-02-10
25252	"Tox21_202709_00_NMR1.pdf"	2016-05-23
25253	"Tox21_400024-8_04_LCMS.pdf"	2015-02-23
25254	"Tox21_301506_04_NMR.pdf"	2019-02-13
25255	"Tox21_111221_04_LCMS.pdf"	2015-02-23
25256	"TOX21_BATCH6_SP131918 2016-09-18 00-37-06_SP131918-J22.pdf"	2018-12-04
25257	"Tox21_113614_00_LCMS3.pdf"	2014-11-06
25258	"Tox21_112386_00_LCMS1.pdf"	2014-10-24
25259	"SMRQC27534-27538_iClass_037.pdf"	2017-02-07
25260	"Tox21_303595_00_LCMS1.pdf"	2014-11-07
25261	"Tox21_200827_04_NMR.pdf"	2019-02-13
25262	"Tox21_202846_00_LCMS1.pdf"	2014-11-07
25263	"TOX21_112276.pdf"	2013-03-11
25264	"TOX21_200365_INI.pdf"	2014-05-13
25265	"Tox21_300834_00_LCMS1.pdf"	2014-11-07
25266	"Tox21_112588_04_LCMS.pdf"	2015-02-23
25267	"Tox21_113235_04_NMR.pdf"	2019-02-13
25268	"G06-78-Tox21_112972.spectrus"	2018-03-17
25269	"OPP_NIH_0001_BATCH2_SP109781 2011-09-05 13-04-24_SP109781_A17.pdf"	2018-11-05
25270	"D10-46-Tox21_302650.spectrus"	2016-10-13
25271	"Tox21_110414_04_LCMS.pdf"	2015-02-23
25272	"SMRQC27534-27538_iClass_200.pdf"	2017-02-07
25273	"Tox21_300818_00_LCMS1.pdf"	2014-11-07
25274	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-N13.pdf"	2018-12-04
25275	"Tox21_201948_00_LCMS1.pdf"	2014-11-07
25276	"TOX21_201132_TMS.pdf"	2014-05-14
25277	"Tox21_201611_00_LCMS1.pdf"	2014-11-07
25278	"TOX21_202239_TMS.pdf"	2014-05-14
25279	"NCGC00094688-01.pdf"	2018-11-07
25280	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-O09.pdf"	2018-12-04
25281	"Tox21_202572_04_NMR.pdf"	2019-02-13
25282	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-A07.pdf"	2018-12-04
25283	"Tox21_110417_04_LCMS.pdf"	2015-02-23
25284	"OPP_NIH_0001_BATCH3_SP116775 2012-04-04 09-01-14_SP116775_E015.pdf"	2018-11-06
25285	"Tox21_112718_04_LCMS.pdf"	2015-02-23
25286	"TOX21_300171_INI.pdf"	2014-05-13
25287	"OPP_NIH_0001_BATCH2_SP109744RR 2012-03-30 04-57-57_SP109744_P22.pdf"	2018-11-05
25288	"Tox21_111243_04_LCMS.pdf"	2015-02-23
25289	"SMRQC26999-27003_UPLC_358.pdf"	2015-07-27
25290	"Tox21_110147_00_LCMS1.pdf"	2014-10-24
25291	"107-98-2_09708BJ_HIPS.pdf"	2018-01-16
25292	"Tox21_400003-9_04_LCMS.pdf"	2015-02-23
25293	"Tox21_400003-7_04_LCMS.pdf"	2015-02-23
25294	"OPP_NIH_0001_BATCH2_SP109727_R 2011-08-28 21-46-33_SP109727_K09.pdf"	2018-11-05
25295	"589-38-8_00607CH_HIPS.pdf"	2018-01-16
25296	"Tox21_400073-9_04_LCMS.pdf"	2015-02-23
25297	"OPP_NIH_0001_BATCH2_SP109721 2011-08-30 10-57-02_SP109721_P10.pdf"	2018-11-02
25298	"Tox21_111014_04_LCMS.pdf"	2015-02-23
25299	"Tox21_303178_00_LCMS1.pdf"	2014-11-07
25300	"Tox21_302753_00_LCMS1.pdf"	2014-11-07
25301	"OPP-NIH-0001-BATCH2-SP109720 2011-08-21 17-54-30_SP109720-N22.pdf"	2018-11-02
25302	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-M14.pdf"	2018-12-04
25303	"Tox21_110090_04_LCMS.pdf"	2015-02-23
25304	"Tox21_303612_04_LCMS.pdf"	2015-02-23
25305	"Tox21_200486_04_LCMS.pdf"	2015-02-23
25306	"Tox21_113881_04_NMR.pdf"	2019-02-13
25307	"Tox21_302046_04_NMR.pdf"	2019-02-13
25308	"Plate15_NFU002036_F2.pdf"	2016-02-25
25309	"Plate16_NFU002037_H2.pdf"	2016-02-25
25310	"Tox21_300650_00_LCMS1.pdf"	2014-11-07
25311	"TOX21_BATCH6_SP131968 2016-09-09 13-56-45_SP131968-D04.pdf"	2018-12-04
25312	"OPP_NIH_0001_BATCH4_SP112432 2013-11-21 19-48-28_SP112432-M05.pdf"	2018-11-05
25313	"Tox21_301132_04_LCMS.pdf"	2015-02-23
25314	"Tox21_301108_00_NMR1.pdf"	2016-05-23
25315	"F02-62-Tox21_110500.spectrus"	2018-04-03
25316	"B06-18-Tox21_303306.spectrus"	2016-11-18
25317	"Tox21_202548_04_LCMS.pdf"	2015-02-23
25318	"Tox21_111410_00_LCMS1.pdf"	2014-10-24
25319	"Tox21_200341_00_GCMS1.pdf"	2015-08-05
25320	"TOX21_200536_TMS.pdf"	2014-05-13
25321	"Tox21_201541_00_NMR1.pdf"	2016-05-23
25322	"Tox21_111570_04_LCMS.pdf"	2015-02-23
25323	"Tox21_303526_04_NMR.pdf"	2019-02-13
25324	"Tox21_200071-1_04_LCMS.pdf"	2015-02-23
25325	"Plates39(partial)-53_4 month NMR.pdf"	2018-04-27
25326	"Tox21_201081_00_GCMS1.pdf"	2015-08-05
25327	"Tox21_303060_04_NMR.pdf"	2019-02-13
25328	"Tox21_301340_00_LCMS1.pdf"	2014-11-07
25329	"F07-67-Tox21_301476.spectrus"	2016-10-07
25330	"TOX21_202048_TMS.pdf"	2014-05-14
25331	"Tox21_400021_00_LCMS1.pdf"	2015-10-14
25332	"Tox21_301774_04_NMR.pdf"	2019-02-13
25333	"Tox21_111877_04_LCMS.pdf"	2015-02-23
25334	"Tox21_202011_00_NMR1.pdf"	2016-05-23
25335	"Tox21_302654_00_LCMS1.pdf"	2014-11-07
25336	"Tox21_300020_00_NMR1.pdf"	2016-05-23
25337	"5632-47-3_4-RFS-138-5_HIPS.pdf"	2018-01-16
25338	"Tox21_400016-12_04_LCMS.pdf"	2015-02-23
25339	"Plate11_NFU002032_A5.pdf"	2016-02-11
25340	"Tox21_303501_04_LCMS.pdf"	2015-02-23
25341	"OPP_NIH_0001_BATCH3_SP116743 2012-04-06 18-03-46_SP116743_N014.pdf"	2018-11-06
25342	"Tox21_201929_00_GCMS1.pdf"	2015-08-05
25343	"420-12-2_BCBC4702_HIPS.pdf"	2018-01-16
25344	"SMRQC25372_UPLC_045.pdf"	2015-07-28
25345	"Tox21_400045-10_04_LCMS.pdf"	2015-02-23
25346	"Tox21_110839_04_LCMS.pdf"	2015-02-23
25347	"OPP_NIH_0001_BATCH2_SP109723 2011-08-31 21-43-40_SP109723_I07.pdf"	2018-11-05
25348	"TOX21_BATCH6_SP131918 2016-09-18 00-37-06_SP131918-F24.pdf"	2018-12-04
25349	"Tox21_112822_00_LCMS3.pdf"	2014-11-10
25350	"Tox21_200545_04_LCMS.pdf"	2015-02-23
25351	"SMRQC25545-25549_iClass_258.pdf"	2015-04-23
25352	"Tox21_110211_00_LCMS1.pdf"	2014-10-24
25353	"191-24-2_025K3712_HIPS.pdf"	2018-01-16
25354	"Tox21_112007_04_LCMS.pdf"	2015-02-23
25355	"Tox21_202377_04_LCMS.pdf"	2015-02-23
25356	"Plate9_NFU002028_F1.pdf"	2016-02-08
25357	"SMRQC26999-27003_UPLC_079.pdf"	2015-07-27
25358	"TOX21_112144.pdf"	2013-03-11
25359	"62-73-7_SZE8080X_HIPS.pdf"	2018-01-16
25360	"Tox21_201394_00_LCMS1.pdf"	2014-11-07
25361	"Tox21_300484_00_LCMS1.pdf"	2014-11-07
25362	"F02-62-Tox21_303261.spectrus"	2016-11-18
25363	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-B11.pdf"	2018-12-04
25364	"Tox21_302101_04_NMR.pdf"	2019-02-13
25365	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-F03.pdf"	2018-12-04
25366	"SP131924-J17.pdf"	2018-12-04
25367	"Tox21_112864_00_LCMS3.pdf"	2014-11-07
25368	"SP131924-C03.pdf"	2018-12-04
25369	"TOX21_BATCH6_SP131918 2016-09-18 00-37-06_SP131918-D03.pdf"	2018-12-04
25370	"Tox21_202934_00_FIA2.pdf"	2014-11-06
25371	"Tox21_302431_04_LCMS.pdf"	2015-02-23
25372	"OPP_NIH_0001_BATCH3_SP115937 2012-04-13 18-06-44_SP115937_E011.pdf"	2018-11-05
25373	"Plate12_NFU002033_H5.pdf"	2016-02-15
25374	"TOX21_301172_TMS.pdf"	2014-05-14
25375	"Tox21_200510_04_LCMS.pdf"	2015-02-23
25376	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-A10.pdf"	2018-12-04
25377	"OPP_NIH_0001_BATCH4_SP112431 2013-09-05 17-43-52_SP112431-O22.pdf"	2018-11-05
25378	"OPP_NIH_0001_BATCH3_SP116046 2012-04-18 19-18-29_SP116046_C024.pdf"	2018-11-06
25379	"G07-79-Tox21_200254.spectrus"	2016-11-28
25380	"Tox21_111150_00_LCMS1.pdf"	2014-10-24
25381	"Tox21_201252_00_NMR1.pdf"	2016-05-23
25382	"Tox21_300424_00_LCMS1.pdf"	2014-11-07
25383	"Tox21_301668_00_GCMS.pdf"	2019-02-13
25384	"732-11-6_SZE7320X_HIPS.pdf"	2018-01-16
25385	"Tox21_300282_04_LCMS.pdf"	2015-02-23
25386	"OPP_NIH_0001_BATCH3_SP116745 2012-04-08 00-01-59_SP116745_D006.pdf"	2018-11-06
25387	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-J20.pdf"	2018-12-04
25388	"87-65-0_03518LN_HIPS.pdf"	2018-01-16
25389	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-G21.pdf"	2018-12-04
25390	"NCGC00016560-01.pdf"	2018-11-07
25391	"Tox21_200302_04_LCMS.pdf"	2015-02-23
25392	"Tox21_201547_00_LCMS1.pdf"	2014-11-07
25393	"Tox21_113688_04_NMR.pdf"	2019-02-13
25394	"Tox21_202072_00_NMR1.pdf"	2016-05-23
25395	"NCGC00181025-01.pdf"	2018-11-07
25396	"TOX21_BATCH6_SP131982 2016-09-13 13-31-33_SP131982-A10.pdf"	2018-12-04
25397	"Tox21_113126_04_LCMS.pdf"	2015-02-23
25398	"SMRQC27004-27008_iClass_240.pdf"	2015-07-29
25399	"TOX21_202248_TMS.pdf"	2014-05-14
25400	"SMRQC25545-22549R_UPLC_025.pdf"	2015-04-20
25401	"Tox21_200012_00_NMR1.pdf"	2016-05-23
25402	"111-27-3_14723KI_HIPS.pdf"	2018-01-16
25403	"Tox21_400058-13_04_LCMS.pdf"	2015-02-23
25404	"OPP_NIH_0001_BATCH2_SP109723 2011-08-31 21-43-40_SP109723_E24.pdf"	2018-11-05
25405	"Tox21_202369_00_NMR1.pdf"	2016-05-23
25406	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-A10.pdf"	2018-12-04
25407	"NCGC00091695-01.pdf"	2018-11-07
25408	"2198-59-6_A0165091_HIPS.pdf"	2018-01-16
25409	"Tox21_303064_04_NMR.pdf"	2019-02-13
25410	"Tox21_400025-12_04_LCMS.pdf"	2015-02-23
25411	"NCGC00091888-01.pdf"	2017-06-29
25412	"TOX21_BATCH6_SP131976 2016-09-11 15-08-13_SP131976-I17.pdf"	2018-12-04
25413	"SMRQC25540-25544_UPLC-355.pdf"	2015-04-21
25414	"Tox21_200232_00_NMR1.pdf"	2016-05-23
25415	"SMRQC25535-25539_iClass-332.pdf"	2015-04-20
25416	"Tox21_112081_04_NMR.pdf"	2019-02-13
25417	"OPP_NIH_0001_BATCH3_SP116743 2012-04-06 18-03-46_SP116743_P007.pdf"	2018-11-06
25418	"OPP_NIH_0001_BATCH2_SP109732 2011-08-24 13-40-13_SP109732_B06.pdf"	2018-11-05
25419	"E10-58-Tox21_110271.spectrus"	2018-04-03
25420	"Plate2_NFU002021_F9.pdf"	2016-01-29
45423	"Tox21_300862_00_GCMS1.pdf"	
25421	"Plate18_NFU002039_G12.pdf"	2016-02-27
25422	"D04-40-Tox21_301818.spectrus"	2016-10-02
25423	"Tox21_300921_00_LCMS1.pdf"	2014-11-07
25424	"A09-9-Tox21_110010.spectrus"	2018-03-31
25425	"OPP_NIH_0001_BATCH3_SP116761 2012-05-02 20-17-33_SP116761_F013.pdf"	2018-11-06
25426	"Tox21_202049_00_LCMS1.pdf"	2014-11-07
25427	"Tox21_301557_04_LCMS.pdf"	2015-02-23
25428	"Tox21_301558_04_LCMS.pdf"	2015-02-23
25429	"Tox21_201411_00_NMR1.pdf"	2016-05-23
25430	"Tox21_113713_04_NMR.pdf"	2019-02-13
25431	"TOX21_202186_TMS.pdf"	2014-05-14
25432	"24295-03-2_11215HS_HIPS.pdf"	2018-01-16
25433	"Tox21_302713_04_LCMS.pdf"	2015-02-23
25434	"Tox21_200942_00_NMR1.pdf"	2016-05-23
25435	"TOX21_BATCH6_SP131936 2016-09-03 22-57-08_SP131936-G21.pdf"	2018-12-04
25436	"Reference_16scans_Plates2-22.pdf"	2016-02-03
25437	"Tox21_300501_00_NMR1.pdf"	2016-05-23
25438	"Tox21_112203_04_LCMS.pdf"	2015-02-23
25439	"Tox21_303002_04_LCMS.pdf"	2015-02-23
25440	"TOX21_200203_INI.pdf"	2014-05-13
25441	"Tox21_112342_00_LCMS1.pdf"	2014-10-24
25442	"G09-81-Tox21_302280.spectrus"	2016-10-03
25443	"Tox21_113223_04_LCMS.pdf"	2015-02-23
25444	"SMRQC25540-25544_UPLC-115.pdf"	2015-04-21
25445	"Tox21_200254_00_GCMS1.pdf"	2015-08-05
25446	"Tox21_400012-2_04_LCMS.pdf"	2015-02-23
25447	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-H14.pdf"	2018-12-04
25448	"TOX21_200364_TMS.pdf"	2014-05-13
25449	"Tox21_110352_00_LCMS_LOW2.pdf"	2014-11-07
25450	"Tox21_110533_04_LCMS.pdf"	2015-02-23
25451	"E02-50-Tox21_112112.spectrus"	2018-03-16
25452	"Tox21_202968_04_LCMS.pdf"	2015-02-23
25453	"Tox21_111881_04_LCMS.pdf"	2015-02-23
25454	"OPP_NIH_0001_BATCH2_SP109732 2011-08-24 13-40-13_SP109732_O14.pdf"	2018-11-05
25455	"TOX21_BATCH5_SP123647 2014-07-28 11-52-30_SP123647-H014.pdf"	2018-11-07
25456	"OPP_NIH_0001_BATCH3_SP116761 2012-05-02 20-17-33_SP116761_K018.pdf"	2018-11-06
25457	"Tox21_202041_00_GCMS1.pdf"	2015-08-05
25458	"57-55-6_346886-1_HIPS.pdf"	2018-01-16
25459	"Tox21_302622_04_LCMS.pdf"	2015-02-23
25460	"Tox21_200441_04_NMR.pdf"	2019-02-13
25462	"102-28-3_07413JC_HIPS.pdf"	2018-01-16
25463	"TOX21_111138.pdf"	2013-03-11
25464	"Tox21_200738_00_LCMS1.pdf"	2014-11-07
25465	"NCGC00167588-02.pdf"	2018-11-07
25466	"Plate4_NFU002023_C6.pdf"	2016-01-31
25467	"TOX21_BATCH6_SP131924 2016-09-16 14-53-18_SP131924-J09.pdf"	2018-12-04
25468	"78-76-2_S69744_HIPS.pdf"	2018-01-16
25469	"Tox21_200076_00_LCMS1.pdf"	2014-11-07
25470	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-F19.pdf"	2018-12-04
25471	"Tox21_112621_00_LCMS1.pdf"	2014-10-24
25472	"Plate14_NFU002035_C6.pdf"	2016-02-23
25473	"Tox21_110872_04_LCMS.pdf"	2015-02-23
25474	"Tox21_200109_04_NMR.pdf"	2019-02-13
25475	"Tox21_201230_04_NMR.pdf"	2019-02-13
25476	"E08-56-Tox21_110218.spectrus"	2018-04-03
25477	"Tox21_200432_00_LCMS1.pdf"	2014-11-07
25478	"Tox21_113677_04_NMR.pdf"	2019-02-13
25479	"Tox21_201176_00_GCMS1.pdf"	2015-08-05
25480	"TOX21_300587_TMS.pdf"	2014-05-14
25481	"Tox21_202125_04_LCMS.pdf"	2015-02-23
25482	"Tox21_303740_04_NMR.pdf"	2019-02-13
25483	"Plate14_NFU002035_D7.pdf"	2016-02-23
25484	"OPP_NIH_0001_BATCH2_SP109797 2011-09-07 00-29-26_SP109797_E10.pdf"	2018-11-05
25485	"TOX21_300066_INI.pdf"	2014-05-13
25486	"Tox21_301095.pdf"	2016-10-09
25487	"Tox21_113728_04_NMR.pdf"	2019-02-13
25488	"Tox21_110940_04_LCMS.pdf"	2015-02-23
25489	"OPP_NIH_0001_BATCH3_SP116783 2012-04-10 10-15-10_SP116783_H014.pdf"	2018-11-06
25490	"Tox21_300352_04_LCMS.pdf"	2015-02-23
25491	"Tox21_200356_00_NMR1.pdf"	2016-05-23
25492	"Tox21_202725_00_GCMS.pdf"	2019-02-13
25493	"OPP_NIH_0001_BATCH2_SP109721 2011-08-30 10-57-02_SP109721_M13.pdf"	2018-11-02
25494	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-F13.pdf"	2018-12-04
25495	"Tox21_300420_00_LCMS1.pdf"	2014-11-07
25496	"Tox21_111165_04_NMR.pdf"	2019-02-13
25497	"SMRQC25545-25549_iClass_374.pdf"	2015-04-23
25498	"C11-35-Tox21_301811.spectrus"	2016-10-11
25499	"Tox21_303055_04_NMR.pdf"	2019-02-13
25500	"TOX21_BATCH5_SP123482 2014-07-19 01-13-22_SP123482-J021.pdf"	2018-11-07
25501	"Tox21_400041_00_LCMS1.pdf"	2014-11-07
25502	"OPP_NIH_0001_BATCH2_SP109744RR 2012-03-30 04-57-57_SP109744_L06.pdf"	2018-11-05
25503	"Tox21_302666_04_NMR.pdf"	2019-02-13
25504	"Tox21_112869_00_LCMS3.pdf"	2014-11-06
25505	"Tox21_200627_00_NMR1.pdf"	2016-05-23
25506	"Tox21_203028_00_LCMS1.pdf"	2014-11-07
25507	"Plate5_NFU002024_A2.pdf"	2016-01-31
25508	"Tox21_112359_00_LCMS1.pdf"	2014-10-24
25509	"Tox21_303083_04_NMR.pdf"	2019-02-13
25510	"Tox21_300227_04_LCMS.pdf"	2015-02-23
25511	"Tox21_201362_00_GCMS1.pdf"	2015-08-05
25512	"NCGC00159485-02.pdf"	2018-11-07
25513	"OPP_NIH_0001_BATCH3_SP116046 2012-04-18 19-18-29_SP116046_C018.pdf"	2018-11-06
25514	"Tox21_302712_04_NMR.pdf"	2019-02-13
25515	"TOX21_201982_TMS.pdf"	2014-05-14
25516	"TOX21_BATCH6_SP131930 2016-09-02 15-21-40_SP131930-H12.pdf"	2018-12-04
25517	"TOX21_BATCH6_SP134417 2016-09-24 21-04-56_SP134417-J12.pdf"	2018-12-04
25518	"OPP_NIH_0001_BATCH3_SP116750 2012-04-11 19-25-00_SP116750_L022.pdf"	2018-11-06
25519	"TOX21_112058.pdf"	2013-03-11
25520	"OPP_NIH_0001_BATCH3_SP116779 2012-04-05 10-11-31_SP116779_J014.pdf"	2018-11-06
25521	"TOX21_BATCH6_SP131965 2016-09-19 13-50-42_SP131965-G23.pdf"	2018-12-04
25522	"91-20-3_05306KJ_HIPS.pdf"	2018-01-16
25523	"Tox21_301508_00_GCMS.pdf"	2019-02-13
25524	"Tox21_300837_04_LCMS.pdf"	2015-02-23
25525	"Tox21_110913_04_LCMS.pdf"	2015-02-23
25526	"SMRQC27533B_iClass_004.pdf"	2017-02-03
25527	"Tox21_112592_04_LCMS.pdf"	2015-02-23
25528	"B01-13-Tox21_302529.spectrus"	2016-10-12
25529	"Tox21_300821_00_LCMS1.pdf"	2014-11-07
25530	"TOX21_BATCH6_SP134417 2016-09-24 21-04-56_SP134417-H02.pdf"	2018-12-04
27731	"TOX21_111664.pdf"	2013-03-11
25531	"Tox21_201716_00_NMR1.pdf"	2016-05-23
25532	"TOX21_BATCH5_SP123647 2014-07-28 11-52-30_SP123647-I018.pdf"	2018-11-07
25533	"Tox21_301981_00_LCMS1.pdf"	2014-11-07
25534	"OPP_NIH_0001_BATCH3_SP116757R 2012-04-29 22-25-23_SP116757_A010.pdf"	2018-11-06
25535	"TOX21_202322_INI.pdf"	2014-05-13
25536	"SMRQC25550-25554_UPLC-220.pdf"	2015-04-20
25537	"Tox21_202384_00_NMR1.pdf"	2016-05-23
25538	"TOX21_BATCH6_SP131924 2016-09-16 14-53-18_SP131924-I13.pdf"	2018-12-04
25539	"Tox21_201268_00_GCMS1.pdf"	2015-08-05
25540	"SMRQC25550-25554_UPLC.pdf"	2015-04-20
25541	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_K05.pdf"	2018-11-05
25542	"Tox21_113453_00_LCMS3.pdf"	2014-11-06
25543	"G09-81-Tox21_113467.spectrus"	2018-03-17
25544	"Tox21_301625_04_NMR.pdf"	2019-02-13
25545	"Tox21_201508_04_NMR.pdf"	2019-02-13
25546	"Tox21_300632_04_LCMS.pdf"	2015-02-23
25547	"SP131924-I24.pdf"	2018-12-04
25548	"SMRQC27004-27008_iClass_124.pdf"	2015-07-29
25549	"Tox21_112895_00_GCMS.pdf"	2019-02-13
25550	"TOX21_201576_INI.pdf"	2014-05-13
25551	"Tox21_300535_00_NMR1.pdf"	2016-05-23
25552	"Tox21_300929_04_LCMS.pdf"	2015-02-23
25553	"Tox21_301613_00_LCMS1.pdf"	2014-11-07
25554	"51990-12-6_905791_HIPS.pdf"	2018-01-16
25555	"612-60-2_06102HN_HIPS.pdf"	2018-01-16
25556	"Tox21_113631_00_LCMS3.pdf"	2014-11-10
25557	"Tox21_200313_04_LCMS.pdf"	2015-02-23
25558	"Tox21_302796_04_LCMS.pdf"	2015-02-23
25559	"1562-00-1_08127CE_HIPS.pdf"	2018-01-16
25560	"OPP_NIH_0001_BATCH3_SP116750 2012-04-11 19-25-00_SP116750_D017.pdf"	2018-11-06
25561	"Tox21_201580_04_NMR.pdf"	2019-02-13
25562	"OPP-NIH-0001-BATCH2-SP109720 2011-08-21 17-54-30_SP109720-K18.pdf"	2018-11-02
25563	"TOX21_200923_TMS.pdf"	2014-05-13
25564	"OPP_NIH_0001_BATCH2_SP109804 2011-09-13 09-21-28_SP109804_H07.pdf"	2018-11-05
